"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210619","경부선","오산대","2819","2594","20210622",""
"20210619","경부선","오산","9519","8776","20210622",""
"20210619","경부선","진위","1046","965","20210622",""
"20210619","경부선","송탄","4510","4089","20210622",""
"20210619","경부선","서정리","6078","5151","20210622",""
"20210619","경부선","평택지제","2600","2556","20210622",""
"20210619","경부선","평택","13347","12864","20210622",""
"20210619","경부선","성환","2910","2595","20210622",""
"20210619","경부선","직산","658","674","20210622",""
"20210619","경부선","두정","5291","5702","20210622",""
"20210619","경부선","천안","6579","6602","20210622",""
"20210619","경부선","당정","4012","3864","20210622",""
"20210619","경부선","서동탄","1073","1116","20210622",""
"20210619","경부선","광명","2505","2374","20210622",""
"20210619","경원선","이촌(국립중앙박물관)","3275","2277","20210622",""
"20210619","경원선","서빙고","1396","1177","20210622",""
"20210619","경원선","한남","2732","2640","20210622",""
"20210619","경원선","옥수","36","41","20210622",""
"20210619","경원선","응봉","1395","1243","20210622",""
"20210619","경원선","왕십리(성동구청)","11958","13652","20210622",""
"20210619","경원선","청량리(서울시립대입구)","15625","17425","20210622",""
"20210619","경원선","외대앞","5975","5555","20210622",""
"20210619","경원선","신이문","6179","5511","20210622",""
"20210619","경원선","석계","6484","7052","20210622",""
"20210619","경원선","광운대","5805","5580","20210622",""
"20210619","5호선","광화문(세종문화회관)","13825","14320","20210622",""
"20210619","5호선","서대문","7262","7196","20210622",""
"20210619","5호선","충정로(경기대입구)","2091","1889","20210622",""
"20210619","5호선","애오개","3603","3409","20210622",""
"20210619","5호선","공덕","6780","7052","20210622",""
"20210619","5호선","마포","6987","6935","20210622",""
"20210619","5호선","여의나루","14261","16331","20210622",""
"20210619","5호선","여의도","11652","12587","20210622",""
"20210619","5호선","신길","2465","2591","20210622",""
"20210619","5호선","영등포시장","7031","7461","20210622",""
"20210619","5호선","영등포구청","1913","1878","20210622",""
"20210619","5호선","양평","3680","3441","20210622",""
"20210619","5호선","오목교(목동운동장앞)","15802","16458","20210622",""
"20210619","5호선","목동","11796","11901","20210622",""
"20210619","5호선","신정(은행정)","8881","7360","20210622",""
"20210619","5호선","까치산","20633","19462","20210622",""
"20210619","5호선","화곡","19961","18317","20210622",""
"20210619","5호선","우장산","9548","9468","20210622",""
"20210619","5호선","발산","13136","14165","20210622",""
"20210619","5호선","마곡","5120","4964","20210622",""
"20210619","5호선","송정","4905","4665","20210622",""
"20210619","5호선","김포공항","7656","7623","20210622",""
"20210619","5호선","개화산","3658","3666","20210622",""
"20210619","5호선","방화","4682","4375","20210622",""
"20210619","4호선","쌍문","21359","18864","20210622",""
"20210619","4호선","창동","18941","19764","20210622",""
"20210619","4호선","노원","15675","17079","20210622",""
"20210619","4호선","상계","13677","12849","20210622",""
"20210619","4호선","당고개","9896","9407","20210622",""
"20210619","4호선","남태령","982","695","20210622",""
"20210619","4호선","사당","19598","16830","20210622",""
"20210619","4호선","총신대입구(이수)","14223","15126","20210622",""
"20210619","4호선","동작(현충원)","2246","2285","20210622",""
"20210619","4호선","이촌(국립중앙박물관)","6700","7453","20210622",""
"20210619","4호선","신용산","9706","10654","20210622",""
"20210619","4호선","삼각지","3005","4060","20210622",""
"20210619","4호선","숙대입구(갈월)","8633","8360","20210622",""
"20210619","4호선","서울역","5190","11784","20210622",""
"20210619","4호선","회현(남대문시장)","17605","18909","20210622",""
"20210619","4호선","명동","13967","16342","20210622",""
"20210619","4호선","충무로","12523","12856","20210622",""
"20210619","4호선","동대문역사문화공원(DDP)","10860","9267","20210622",""
"20210619","4호선","동대문","14874","14784","20210622",""
"20210619","4호선","혜화","25487","26710","20210622",""
"20210619","4호선","한성대입구(삼선교)","10674","10074","20210622",""
"20210619","4호선","성신여대입구(돈암)","16212","15020","20210622",""
"20210619","4호선","길음","13846","13038","20210622",""
"20210619","4호선","미아사거리","21580","20363","20210622",""
"20210619","4호선","미아(서울사이버대학)","10754","9940","20210622",""
"20210619","4호선","수유(강북구청)","25801","24880","20210622",""
"20210619","3호선","오금","3743","3411","20210622",""
"20210619","3호선","경찰병원","3747","3621","20210622",""
"20210619","3호선","가락시장","5927","5677","20210622",""
"20210619","3호선","수서","12827","13120","20210622",""
"20210619","3호선","일원","4781","4733","20210622",""
"20210619","3호선","대청","5798","5190","20210622",""
"20210619","분당선","상갈","3858","3867","20210622",""
"20210619","분당선","기흥","6689","6475","20210622",""
"20210619","분당선","신갈","2702","2748","20210622",""
"20210619","분당선","구성","3241","3269","20210622",""
"20210619","분당선","죽전","9923","11121","20210622",""
"20210619","분당선","보정","1607","1445","20210622",""
"20210619","분당선","이매","3986","3855","20210622",""
"20210619","분당선","오리","7688","6408","20210622",""
"20210619","분당선","미금","11246","11625","20210622",""
"20210619","분당선","정자","10475","10774","20210622",""
"20210619","분당선","수내","8616","8119","20210622",""
"20210619","분당선","서현","18057","18143","20210622",""
"20210619","분당선","야탑","16932","17914","20210622",""
"20210619","분당선","모란","21720","22386","20210622",""
"20210619","분당선","태평","10597","9870","20210622",""
"20210619","분당선","가천대","4852","5124","20210622",""
"20210619","분당선","선정릉","3591","3736","20210622",""
"20210619","분당선","강남구청","5428","6576","20210622",""
"20210619","분당선","압구정로데오","18377","21035","20210622",""
"20210619","분당선","서울숲","9448","9773","20210622",""
"20210619","분당선","수원","7399","6334","20210622",""
"20210619","분당선","수서","9882","10546","20210622",""
"20210619","분당선","대모산입구","2497","2274","20210622",""
"20210619","분당선","개포동","2639","2570","20210622",""
"20210619","경원선","월계","4680","4340","20210622",""
"20210619","경원선","녹천","3421","2862","20210622",""
"20210619","중앙선","팔당","1552","1831","20210622",""
"20210619","중앙선","운길산","1467","1483","20210622",""
"20210619","중앙선","양수","2419","2418","20210622",""
"20210619","중앙선","신원","291","210","20210622",""
"20210619","중앙선","국수","724","789","20210622",""
"20210619","중앙선","아신","636","661","20210622",""
"20210619","중앙선","오빈","274","333","20210622",""
"20210619","중앙선","양평","2595","2946","20210622",""
"20210619","중앙선","원덕","415","414","20210622",""
"20210619","중앙선","용문","2265","2595","20210622",""
"20210619","중앙선","지평","33","55","20210622",""
"20210619","경원선","방학","7431","7258","20210622",""
"20210619","분당선","구룡","1365","1191","20210622",""
"20210619","분당선","도곡","4353","3927","20210622",""
"20210619","분당선","한티","10817","10489","20210622",""
"20210619","분당선","선릉","5000","7784","20210622",""
"20210619","과천선","범계","19940","19629","20210622",""
"20210619","과천선","평촌","9134","8929","20210622",""
"20210619","과천선","인덕원","15475","14820","20210622",""
"20210619","과천선","정부과천청사","5807","5922","20210622",""
"20210619","과천선","과천","4178","3745","20210622",""
"20210619","과천선","대공원","5966","6274","20210622",""
"20210619","과천선","경마공원","1167","1132","20210622",""
"20210619","과천선","선바위","5138","4513","20210622",""
"20210619","공항철도 1호선","영종","2804","2895","20210622",""
"20210619","공항철도 1호선","인천공항2터미널","1731","1695","20210622",""
"20210619","공항철도 1호선","인천공항1터미널","3106","3471","20210622",""
"20210619","공항철도 1호선","공항화물청사","1421","1386","20210622",""
"20210619","공항철도 1호선","운서","5788","6036","20210622",""
"20210619","공항철도 1호선","청라국제도시","4093","4052","20210622",""
"20210619","공항철도 1호선","검암","4494","4600","20210622",""
"20210619","공항철도 1호선","계양","6603","6029","20210622",""
"20210619","공항철도 1호선","김포공항","11407","6274","20210622",""
"20210619","공항철도 1호선","마곡나루(서울식물원)","3125","3263","20210622",""
"20210619","공항철도 1호선","디지털미디어시티","5231","4811","20210622",""
"20210619","공항철도 1호선","홍대입구","12042","11766","20210622",""
"20210619","공항철도 1호선","공덕","1486","2140","20210622",""
"20210619","공항철도 1호선","서울역","6862","6963","20210622",""
"20210619","경춘선","춘천","1993","1748","20210622",""
"20210619","경춘선","남춘천","2535","2734","20210622",""
"20210619","경춘선","김유정","632","729","20210622",""
"20210619","경춘선","강촌","752","832","20210622",""
"20210619","경춘선","백양리","151","173","20210622",""
"20210619","우이신설선","삼양사거리","1907","1815","20210622",""
"20210619","우이신설선","솔샘","3743","3282","20210622",""
"20210619","우이신설선","북한산보국문","4567","4129","20210622",""
"20210619","우이신설선","정릉","3417","2922","20210622",""
"20210619","우이신설선","성신여대입구(돈암)","2636","2971","20210622",""
"20210619","우이신설선","보문","1100","1085","20210622",""
"20210619","우이신설선","신설동","1388","1283","20210622",""
"20210619","일산선","원흥","7450","7218","20210622",""
"20210619","일산선","삼송","13236","12941","20210622",""
"20210619","일산선","원당","8227","7949","20210622",""
"20210619","일산선","화정","12596","12964","20210622",""
"20210619","일산선","대곡","1409","1244","20210622",""
"20210619","일산선","백석","7478","7407","20210622",""
"20210619","경춘선","굴봉산","217","238","20210622",""
"20210619","경춘선","가평","2070","2791","20210622",""
"20210619","경춘선","상천","467","373","20210622",""
"20210619","경춘선","청평","1755","2019","20210622",""
"20210619","경춘선","대성리","738","785","20210622",""
"20210619","경춘선","마석","3239","3169","20210622",""
"20210619","경춘선","천마산","1417","1402","20210622",""
"20210619","경춘선","평내호평","4508","4500","20210622",""
"20210619","경원선","도봉","4436","4143","20210622",""
"20210619","3호선","학여울","1228","1204","20210622",""
"20210619","경원선","도봉산","9612","6734","20210622",""
"20210619","경원선","망월사","5519","5678","20210622",""
"20210619","경원선","회룡","9529","9388","20210622",""
"20210619","경원선","의정부","17084","18021","20210622",""
"20210619","경원선","가능","5196","4972","20210622",""
"20210619","경원선","녹양","3595","3451","20210622",""
"20210619","경원선","양주","6296","6018","20210622",""
"20210619","경원선","덕계","2236","2113","20210622",""
"20210619","경원선","덕정","4378","4027","20210622",""
"20210619","경원선","지행","5480","5522","20210622",""
"20210619","경원선","동두천중앙","2570","2558","20210622",""
"20210619","경원선","보산","1587","1560","20210622",""
"20210619","경원선","동두천","1612","2090","20210622",""
"20210619","경원선","소요산","4507","4050","20210622",""
"20210619","경의선","서울역","1247","1428","20210622",""
"20210619","경의선","신촌","357","360","20210622",""
"20210619","경의선","효창공원앞","1680","1842","20210622",""
"20210619","경의선","공덕","2599","1996","20210622",""
"20210619","경의선","서강대","1726","1575","20210622",""
"20210619","경의선","홍대입구","2074","2261","20210622",""
"20210619","경의선","가좌","3920","3713","20210622",""
"20210619","경의선","디지털미디어시티","1915","1774","20210622",""
"20210619","경의선","수색","1460","1428","20210622",""
"20210619","경의선","화전","1027","1004","20210622",""
"20210619","경의선","강매","1952","1783","20210622",""
"20210619","경의선","행신","5045","5073","20210622",""
"20210619","경의선","능곡","2872","2712","20210622",""
"20210619","경의선","곡산","422","437","20210622",""
"20210619","경의선","백마","4347","4147","20210622",""
"20210619","안산선","고잔","6297","6435","20210622",""
"20210619","5호선","장한평","10891","10519","20210622",""
"20210619","안산선","초지","3220","3268","20210622",""
"20210619","안산선","안산","9907","10528","20210622",""
"20210619","안산선","신길온천","1498","1381","20210622",""
"20210619","안산선","정왕","6450","6545","20210622",""
"20210619","안산선","오이도","7881","8151","20210622",""
"20210619","안산선","수리산","2927","2568","20210622",""
"20210619","우이신설선","북한산우이","3360","3619","20210622",""
"20210619","우이신설선","솔밭공원","1857","1762","20210622",""
"20210619","우이신설선","4.19민주묘지","2476","2149","20210622",""
"20210619","우이신설선","가오리","2894","2751","20210622",""
"20210619","우이신설선","화계","2482","2301","20210622",""
"20210619","우이신설선","삼양","1566","1597","20210622",""
"20210619","3호선","대치","8504","7703","20210622",""
"20210619","3호선","도곡","3443","3354","20210622",""
"20210619","3호선","매봉","6031","5857","20210622",""
"20210619","일산선","마두","5039","5066","20210622",""
"20210619","일산선","정발산","6176","6374","20210622",""
"20210619","일산선","주엽","6452","6275","20210622",""
"20210619","일산선","대화","8796","8050","20210622",""
"20210619","장항선","봉명","793","711","20210622",""
"20210619","장항선","쌍용(나사렛대)","1644","1455","20210622",""
"20210619","장항선","아산","2784","2731","20210622",""
"20210619","장항선","배방","999","1031","20210622",""
"20210619","장항선","온양온천","4693","4757","20210622",""
"20210619","장항선","신창(순천향대)","1191","1038","20210622",""
"20210619","중앙선","회기","19532","18088","20210622",""
"20210619","중앙선","중랑","4509","4352","20210622",""
"20210619","중앙선","상봉(시외버스터미널)","5294","5041","20210622",""
"20210619","중앙선","망우","6346","6123","20210622",""
"20210619","중앙선","양원","1183","1230","20210622",""
"20210619","중앙선","도심","1713","1536","20210622",""
"20210619","중앙선","덕소","4619","4633","20210622",""
"20210619","중앙선","양정","657","598","20210622",""
"20210619","중앙선","도농","6720","6192","20210622",""
"20210619","중앙선","구리","10470","10712","20210622",""
"20210619","경의선","풍산","4176","4033","20210622",""
"20210619","경의선","일산","6003","5764","20210622",""
"20210619","경의선","탄현","5226","5040","20210622",""
"20210619","경의선","야당","5178","5240","20210622",""
"20210619","경의선","운정","4747","4464","20210622",""
"20210619","경의선","금릉","3595","3494","20210622",""
"20210619","경의선","금촌","5305","5172","20210622",""
"20210619","경의선","월롱","1264","1177","20210622",""
"20210619","경의선","파주","906","688","20210622",""
"20210619","경의선","문산","4984","4954","20210622",""
"20210619","경의선","임진강","104","82","20210622",""
"20210619","경춘선","금곡","1147","1074","20210622",""
"20210619","경춘선","사릉","2399","2405","20210622",""
"20210619","경춘선","퇴계원","2704","2512","20210622",""
"20210619","경춘선","별내","2296","2199","20210622",""
"20210619","경춘선","갈매","1977","1655","20210622",""
"20210619","경춘선","신내","1120","1078","20210622",""
"20210619","경인선","도화","3244","3025","20210622",""
"20210619","경인선","중동","6354","6101","20210622",""
"20210619","경인선","온수(성공회대입구)","5055","4673","20210622",""
"20210619","경인선","도원","2011","2112","20210622",""
"20210619","경인선","간석","4418","4267","20210622",""
"20210619","경인선","부개","6437","5948","20210622",""
"20210619","경인선","소사","7098","7044","20210622",""
"20210619","경인선","구일","4376","4077","20210622",""
"20210619","경인선","인천","5025","4171","20210622",""
"20210619","경인선","동인천","11718","11389","20210622",""
"20210619","경인선","제물포","7560","7275","20210622",""
"20210619","경인선","주안","15952","13586","20210622",""
"20210619","경인선","동암","12266","12417","20210622",""
"20210619","경인선","백운","5541","5346","20210622",""
"20210619","경인선","부평","29628","32390","20210622",""
"20210619","경인선","송내","17755","17477","20210622",""
"20210619","경인선","부천","28217","28896","20210622",""
"20210619","경인선","역곡","19887","19350","20210622",""
"20210619","경인선","오류동","9158","8291","20210622",""
"20210619","경인선","개봉","16248","15813","20210622",""
"20210619","3호선","양재(서초구청)","19772","21411","20210622",""
"20210620","3호선","남부터미널(예술의전당)","14100","14527","20210623",""
"20210620","1호선","서울역","25575","22481","20210623",""
"20210620","1호선","동묘앞","11990","11968","20210623",""
"20210620","1호선","시청","6851","6777","20210623",""
"20210620","1호선","종각","11504","10096","20210623",""
"20210620","1호선","종로3가","13228","11470","20210623",""
"20210620","1호선","종로5가","8508","8626","20210623",""
"20210620","1호선","동대문","9094","9690","20210623",""
"20210620","1호선","신설동","6623","6802","20210623",""
"20210620","1호선","제기동","9096","9373","20210623",""
"20210620","1호선","청량리(서울시립대입구)","12598","12567","20210623",""
"20210620","2호선","시청","5670","4521","20210623",""
"20210620","2호선","을지로입구","14377","13591","20210623",""
"20210620","2호선","을지로3가","7631","6976","20210623",""
"20210620","2호선","을지로4가","3256","3064","20210623",""
"20210620","2호선","동대문역사문화공원(DDP)","6794","8035","20210623",""
"20210620","2호선","신당","7636","8029","20210623",""
"20210620","2호선","상왕십리","6571","6316","20210623",""
"20210620","2호선","왕십리(성동구청)","8451","7521","20210623",""
"20210620","2호선","한양대","2149","2324","20210623",""
"20210620","2호선","뚝섬","12609","13158","20210623",""
"20210620","2호선","성수","11746","13625","20210623",""
"20210620","2호선","건대입구","24600","26186","20210623",""
"20210620","2호선","구의(광진구청)","10697","10678","20210623",""
"20210620","2호선","강변(동서울터미널)","21269","19860","20210623",""
"20210620","2호선","잠실나루","5139","5110","20210623",""
"20210620","2호선","잠실(송파구청)","43987","41299","20210623",""
"20210620","2호선","잠실새내","10413","10695","20210623",""
"20210620","2호선","종합운동장","5721","6321","20210623",""
"20210620","2호선","삼성(무역센터)","18848","18491","20210623",""
"20210620","2호선","선릉","11993","10424","20210623",""
"20210620","2호선","역삼","10961","12068","20210623",""
"20210620","2호선","강남","34348","33419","20210623",""
"20210620","2호선","교대(법원.검찰청)","9842","10831","20210623",""
"20210620","2호선","서초","10273","9673","20210623",""
"20210620","2호선","방배","6378","6886","20210623",""
"20210620","2호선","사당","19308","21589","20210623",""
"20210620","2호선","낙성대(강감찬)","14786","15190","20210623",""
"20210620","2호선","서울대입구(관악구청)","25778","26846","20210623",""
"20210620","2호선","봉천","11697","11163","20210623",""
"20210620","2호선","신림","34705","34630","20210623",""
"20210620","2호선","신대방","14620","14202","20210623",""
"20210620","2호선","구로디지털단지","22269","21813","20210623",""
"20210620","2호선","대림(구로구청)","14405","14684","20210623",""
"20210620","2호선","신도림","27799","28559","20210623",""
"20210620","2호선","문래","7403","7788","20210623",""
"20210620","2호선","영등포구청","7286","7545","20210623",""
"20210620","2호선","당산","8487","9169","20210623",""
"20210620","2호선","합정","19072","20593","20210623",""
"20210620","2호선","홍대입구","44599","44549","20210623",""
"20210620","2호선","신촌","20493","19897","20210623",""
"20210620","2호선","이대","6685","7026","20210623",""
"20210620","2호선","아현","5026","5017","20210623",""
"20210620","2호선","충정로(경기대입구)","3575","3737","20210623",""
"20210620","2호선","용답","1600","1535","20210623",""
"20210620","2호선","신답","707","766","20210623",""
"20210620","2호선","신설동","2770","2799","20210623",""
"20210620","2호선","도림천","510","544","20210623",""
"20210620","2호선","양천구청","3538","3645","20210623",""
"20210620","2호선","신정네거리","4918","4905","20210623",""
"20210620","2호선","용두(동대문구청)","1185","1208","20210623",""
"20210620","3호선","지축","1907","1843","20210623",""
"20210620","3호선","구파발","11030","11534","20210623",""
"20210620","3호선","연신내","20710","19441","20210623",""
"20210620","3호선","불광","9341","10901","20210623",""
"20210620","3호선","녹번","6852","6158","20210623",""
"20210620","3호선","홍제","8825","8554","20210623",""
"20210620","중앙선","지평","76","54","20210623",""
"20210620","중앙선","용문","4470","3919","20210623",""
"20210620","중앙선","원덕","438","366","20210623",""
"20210620","중앙선","양평","2431","2067","20210623",""
"20210620","중앙선","오빈","262","219","20210623",""
"20210620","중앙선","아신","544","478","20210623",""
"20210620","중앙선","국수","607","513","20210623",""
"20210620","중앙선","신원","292","221","20210623",""
"20210620","중앙선","양수","2105","1891","20210623",""
"20210620","중앙선","운길산","1311","1181","20210623",""
"20210620","중앙선","팔당","1501","1528","20210623",""
"20210620","중앙선","도심","1274","1218","20210623",""
"20210620","중앙선","덕소","3447","3533","20210623",""
"20210620","중앙선","양정","561","508","20210623",""
"20210620","중앙선","도농","4840","4742","20210623",""
"20210620","중앙선","구리","7332","7659","20210623",""
"20210620","중앙선","양원","873","883","20210623",""
"20210620","중앙선","망우","4785","4868","20210623",""
"20210620","중앙선","상봉(시외버스터미널)","4135","4160","20210623",""
"20210620","중앙선","중랑","3365","3282","20210623",""
"20210620","중앙선","회기","14321","14015","20210623",""
"20210620","장항선","신창(순천향대)","936","1053","20210623",""
"20210620","장항선","온양온천","2970","2899","20210623",""
"20210620","장항선","배방","737","853","20210623",""
"20210620","장항선","아산","2891","1973","20210623",""
"20210620","장항선","쌍용(나사렛대)","1052","1049","20210623",""
"20210620","장항선","봉명","489","479","20210623",""
"20210620","일산선","대화","6321","5981","20210623",""
"20210620","일산선","주엽","4188","4155","20210623",""
"20210620","일산선","정발산","4592","4517","20210623",""
"20210620","일산선","마두","3357","3336","20210623",""
"20210620","일산선","백석","5282","5208","20210623",""
"20210620","일산선","대곡","996","822","20210623",""
"20210620","일산선","화정","8688","8955","20210623",""
"20210620","일산선","원당","5876","5613","20210623",""
"20210620","일산선","삼송","9901","9566","20210623",""
"20210620","일산선","원흥","5350","5126","20210623",""
"20210620","우이신설선","신설동","1133","1090","20210623",""
"20210620","우이신설선","보문","884","893","20210623",""
"20210620","우이신설선","성신여대입구(돈암)","1987","2198","20210623",""
"20210620","우이신설선","정릉","2550","2184","20210623",""
"20210620","우이신설선","북한산보국문","3516","3240","20210623",""
"20210620","우이신설선","솔샘","2532","2440","20210623",""
"20210620","우이신설선","삼양사거리","1462","1387","20210623",""
"20210620","우이신설선","삼양","1178","1196","20210623",""
"20210620","우이신설선","화계","1991","1868","20210623",""
"20210620","우이신설선","가오리","2263","2100","20210623",""
"20210620","우이신설선","4.19민주묘지","1999","1699","20210623",""
"20210620","우이신설선","솔밭공원","1391","1392","20210623",""
"20210620","우이신설선","북한산우이","3072","3416","20210623",""
"20210620","안산선","수리산","2092","2102","20210623",""
"20210620","안산선","오이도","6088","6034","20210623",""
"20210620","안산선","정왕","5067","5472","20210623",""
"20210620","안산선","신길온천","1156","1127","20210623",""
"20210620","안산선","안산","9926","8954","20210623",""
"20210620","안산선","초지","2223","2226","20210623",""
"20210620","안산선","고잔","4379","4231","20210623",""
"20210620","안산선","중앙","11011","11189","20210623",""
"20210620","안산선","한대앞","5137","4946","20210623",""
"20210620","안산선","상록수","8652","8413","20210623",""
"20210620","안산선","반월","2424","2377","20210623",""
"20210620","안산선","대야미","3055","2817","20210623",""
"20210620","안산선","산본","8267","8969","20210623",""
"20210620","수인선","인천","1177","1783","20210623",""
"20210620","수인선","신포","1132","1058","20210623",""
"20210620","수인선","숭의","1964","1844","20210623",""
"20210620","수인선","인하대","3155","3095","20210623",""
"20210620","수인선","송도","1534","1616","20210623",""
"20210620","수인선","연수","2943","2716","20210623",""
"20210620","수인선","원인재","2739","2853","20210623",""
"20210620","수인선","남동인더스파크","545","560","20210623",""
"20210620","수인선","호구포","2017","1988","20210623",""
"20210620","수인선","인천논현","2995","3116","20210623",""
"20210620","수인선","소래포구","5051","4930","20210623",""
"20210620","수인선","월곶","1589","1509","20210623",""
"20210620","수인선","달월","40","49","20210623",""
"20210620","수인선","사리","2406","2108","20210623",""
"20210620","수인선","야목","183","151","20210623",""
"20210620","수인선","어천","474","608","20210623",""
"20210620","수인선","오목천","1402","1460","20210623",""
"20210620","수인선","고색","1441","1557","20210623",""
"20210620","분당선","매교","1340","1422","20210623",""
"20210620","분당선","수원시청","7082","7079","20210623",""
"20210620","분당선","매탄권선","2298","2253","20210623",""
"20210620","분당선","망포","5817","6275","20210623",""
"20210620","분당선","영통","4396","4503","20210623",""
"20210620","분당선","청명","1773","1878","20210623",""
"20210620","분당선","상갈","2771","2897","20210623",""
"20210620","분당선","기흥","4829","4543","20210623",""
"20210620","분당선","신갈","1952","1959","20210623",""
"20210620","분당선","구성","2307","2461","20210623",""
"20210620","분당선","죽전","7488","8530","20210623",""
"20210620","분당선","보정","1072","933","20210623",""
"20210620","분당선","이매","3114","3225","20210623",""
"20210620","분당선","오리","4942","4380","20210623",""
"20210620","분당선","미금","7078","7458","20210623",""
"20210620","분당선","정자","6920","7312","20210623",""
"20210620","분당선","수내","5935","5767","20210623",""
"20210620","분당선","서현","12185","12314","20210623",""
"20210620","분당선","야탑","12170","12409","20210623",""
"20210620","분당선","모란","10244","10390","20210623",""
"20210620","분당선","태평","7510","7074","20210623",""
"20210620","분당선","가천대","3306","4015","20210623",""
"20210620","분당선","선정릉","2059","2180","20210623",""
"20210620","분당선","강남구청","2853","3439","20210623",""
"20210620","분당선","압구정로데오","10220","11392","20210623",""
"20210620","분당선","서울숲","6516","6451","20210623",""
"20210620","분당선","수원","5698","4630","20210623",""
"20210620","분당선","수서","8223","7747","20210623",""
"20210620","분당선","대모산입구","1450","1477","20210623",""
"20210620","분당선","개포동","1746","1741","20210623",""
"20210620","분당선","구룡","755","825","20210623",""
"20210620","분당선","도곡","2565","2470","20210623",""
"20210620","분당선","한티","7090","7113","20210623",""
"20210620","분당선","선릉","2621","3853","20210623",""
"20210620","과천선","범계","13812","13147","20210623",""
"20210620","과천선","평촌","5701","5431","20210623",""
"20210620","과천선","인덕원","10341","10290","20210623",""
"20210620","과천선","정부과천청사","4034","4125","20210623",""
"20210620","과천선","과천","3039","2862","20210623",""
"20210620","과천선","대공원","4969","5156","20210623",""
"20210620","과천선","경마공원","948","913","20210623",""
"20210620","과천선","선바위","3542","3285","20210623",""
"20210620","공항철도 1호선","영종","2198","2194","20210623",""
"20210620","공항철도 1호선","인천공항2터미널","1529","1500","20210623",""
"20210620","공항철도 1호선","인천공항1터미널","3006","3121","20210623",""
"20210620","공항철도 1호선","공항화물청사","1035","1123","20210623",""
"20210620","공항철도 1호선","운서","4729","5110","20210623",""
"20210620","공항철도 1호선","청라국제도시","3041","2923","20210623",""
"20210620","공항철도 1호선","검암","3221","3557","20210623",""
"20210620","공항철도 1호선","계양","4714","4614","20210623",""
"20210620","공항철도 1호선","김포공항","11281","6306","20210623",""
"20210620","공항철도 1호선","마곡나루(서울식물원)","2083","2344","20210623",""
"20210620","공항철도 1호선","디지털미디어시티","3327","3363","20210623",""
"20210620","공항철도 1호선","홍대입구","9327","8519","20210623",""
"20210620","공항철도 1호선","공덕","1145","1460","20210623",""
"20210620","공항철도 1호선","서울역","6932","5819","20210623",""
"20210620","경춘선","춘천","1870","1300","20210623",""
"20210620","경춘선","남춘천","2286","2300","20210623",""
"20210620","경춘선","김유정","530","551","20210623",""
"20210620","경춘선","강촌","784","696","20210623",""
"20210620","경춘선","백양리","161","110","20210623",""
"20210620","경춘선","굴봉산","334","292","20210623",""
"20210620","경춘선","가평","2557","2056","20210623",""
"20210620","경춘선","상천","514","355","20210623",""
"20210620","경춘선","청평","1869","1622","20210623",""
"20210620","경춘선","대성리","765","578","20210623",""
"20210620","경춘선","마석","2576","2408","20210623",""
"20210620","경춘선","천마산","1156","1120","20210623",""
"20210620","경춘선","평내호평","3317","3284","20210623",""
"20210620","경춘선","금곡","969","944","20210623",""
"20210620","경춘선","사릉","1727","1772","20210623",""
"20210620","경춘선","퇴계원","2093","2058","20210623",""
"20210620","경춘선","별내","1749","1627","20210623",""
"20210620","경춘선","갈매","1410","1320","20210623",""
"20210620","경춘선","신내","814","886","20210623",""
"20210620","경인선","도화","2305","2233","20210623",""
"20210620","경인선","중동","4783","4478","20210623",""
"20210620","경인선","온수(성공회대입구)","3578","3597","20210623",""
"20210620","경인선","도원","1638","1692","20210623",""
"20210620","경인선","간석","3025","2921","20210623",""
"20210620","경인선","부개","4633","4463","20210623",""
"20210620","경인선","소사","5029","4985","20210623",""
"20210620","경인선","구일","3059","3128","20210623",""
"20210620","경인선","인천","4300","3392","20210623",""
"20210620","경인선","동인천","9000","8694","20210623",""
"20210620","경인선","제물포","5518","5287","20210623",""
"20210620","경인선","주안","11141","9605","20210623",""
"20210620","경인선","동암","8937","8852","20210623",""
"20210620","경인선","백운","3807","3879","20210623",""
"20210620","경인선","부평","21985","21957","20210623",""
"20210620","경인선","송내","12593","12188","20210623",""
"20210620","경인선","부천","21070","20077","20210623",""
"20210620","경인선","역곡","13767","13304","20210623",""
"20210620","경인선","오류동","6757","6550","20210623",""
"20210620","경인선","개봉","11025","11503","20210623",""
"20210620","경의선","임진강","76","72","20210623",""
"20210620","경의선","문산","3397","3391","20210623",""
"20210620","경의선","파주","628","562","20210623",""
"20210620","경의선","월롱","834","1512","20210623",""
"20210620","경의선","금촌","3783","4025","20210623",""
"20210620","경의선","금릉","2551","2529","20210623",""
"20210620","경의선","운정","3414","3367","20210623",""
"20210620","경의선","야당","3886","3817","20210623",""
"20210620","경의선","탄현","3848","3611","20210623",""
"20210620","경의선","일산","4396","4236","20210623",""
"20210620","경의선","풍산","3259","3144","20210623",""
"20210620","경의선","백마","3194","3139","20210623",""
"20210620","경의선","곡산","320","320","20210623",""
"20210620","경의선","능곡","2032","2071","20210623",""
"20210620","경의선","행신","4059","3826","20210623",""
"20210620","경의선","강매","1373","1323","20210623",""
"20210620","경의선","화전","730","750","20210623",""
"20210620","경의선","수색","974","1021","20210623",""
"20210620","경의선","디지털미디어시티","1349","1203","20210623",""
