"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210512","경강선","경기광주","7228","6851","20210515",""
"20210512","경강선","삼동","2426","2193","20210515",""
"20210512","경강선","이매","1180","961","20210515",""
"20210512","경강선","판교","4447","4319","20210515",""
"20210512","9호선2~3단계","중앙보훈병원","10550","9365","20210515",""
"20210512","9호선2~3단계","둔촌오륜","1235","1067","20210515",""
"20210512","9호선2~3단계","올림픽공원(한국체대)","5869","5890","20210515",""
"20210512","9호선2~3단계","한성백제","2462","2300","20210515",""
"20210512","9호선2~3단계","송파나루","4615","4942","20210515",""
"20210512","9호선2~3단계","석촌","8025","7121","20210515",""
"20210512","9호선2~3단계","석촌고분","5835","5831","20210515",""
"20210512","9호선2~3단계","삼전","6678","6539","20210515",""
"20210512","9호선2~3단계","종합운동장","4225","4177","20210515",""
"20210512","9호선2~3단계","봉은사","16216","16306","20210515",""
"20210512","9호선2~3단계","삼성중앙","6866","7292","20210515",""
"20210512","9호선2~3단계","선정릉","9662","10628","20210515",""
"20210512","9호선2~3단계","언주","9994","10178","20210515",""
"20210512","9호선","신논현","31415","31303","20210515",""
"20210512","9호선","사평","3287","3299","20210515",""
"20210512","9호선","고속터미널","11778","14543","20210515",""
"20210512","9호선","신반포","3503","3445","20210515",""
"20210512","9호선","구반포","2837","2857","20210515",""
"20210512","9호선","동작(현충원)","1923","1505","20210515",""
"20210512","9호선","흑석(중앙대입구)","7912","8267","20210515",""
"20210512","9호선","노들","4601","3901","20210515",""
"20210512","9호선","노량진","26174","25825","20210515",""
"20210512","9호선","샛강","5861","6128","20210515",""
"20210512","9호선","여의도","27093","26187","20210515",""
"20210512","9호선","국회의사당","16013","16474","20210515",""
"20210512","9호선","당산","18035","18120","20210515",""
"20210512","9호선","선유도","8473","8193","20210515",""
"20210512","9호선","신목동","4061","3651","20210515",""
"20210512","9호선","염창","17298","17162","20210515",""
"20210512","9호선","등촌","11372","11089","20210515",""
"20210512","9호선","증미","7442","7393","20210515",""
"20210512","9호선","가양","20694","20167","20210515",""
"20210512","9호선","양천향교","9924","10236","20210515",""
"20210512","9호선","마곡나루(서울식물원)","11490","11517","20210515",""
"20210512","9호선","신방화","6910","6703","20210515",""
"20210512","9호선","공항시장","2884","3179","20210515",""
"20210512","9호선","김포공항","7001","10695","20210515",""
"20210512","9호선","개화","2637","1734","20210515",""
"20210512","8호선","모란","4225","3233","20210515",""
"20210512","8호선","수진","5131","4680","20210515",""
"20210512","8호선","신흥","4462","4725","20210515",""
"20210512","8호선","단대오거리","10918","10443","20210515",""
"20210512","8호선","남한산성입구(성남법원.검찰청)","14280","13316","20210515",""
"20210512","8호선","산성","6431","6548","20210515",""
"20210512","8호선","복정","11596","9941","20210515",""
"20210512","8호선","장지","17526","16691","20210515",""
"20210512","8호선","문정","22629","23722","20210515",""
"20210512","8호선","가락시장","7853","8686","20210515",""
"20210512","8호선","송파","7937","7876","20210515",""
"20210512","8호선","석촌","7770","8929","20210515",""
"20210512","8호선","잠실(송파구청)","12937","15392","20210515",""
"20210512","8호선","몽촌토성(평화의문)","5957","6206","20210515",""
"20210512","8호선","강동구청","10457","10969","20210515",""
"20210512","8호선","천호(풍납토성)","14960","17164","20210515",""
"20210512","8호선","암사","19438","17180","20210515",""
"20210512","7호선","부평구청","12340","10168","20210515",""
"20210512","7호선","굴포천","8773","9340","20210515",""
"20210512","7호선","삼산체육관","5320","4854","20210515",""
"20210512","7호선","상동","12797","13366","20210515",""
"20210512","7호선","부천시청","12707","12613","20210515",""
"20210512","7호선","신중동","14929","14775","20210515",""
"20210512","7호선","춘의","9995","9797","20210515",""
"20210512","7호선","부천종합운동장","4807","4274","20210515",""
"20210512","7호선","까치울","8183","7906","20210515",""
"20210512","7호선","온수(성공회대입구)","11422","10586","20210515",""
"20210512","7호선","천왕","11940","11385","20210515",""
"20210512","7호선","광명사거리","23076","22500","20210515",""
"20210512","7호선","철산","22363","22860","20210515",""
"20210512","7호선","가산디지털단지","48331","48817","20210515",""
"20210512","7호선","남구로","16652","17644","20210515",""
"20210512","7호선","대림(구로구청)","7718","7652","20210515",""
"20210512","7호선","신풍","12310","11732","20210515",""
"20210512","7호선","보라매","10145","10268","20210515",""
"20210512","7호선","신대방삼거리","16626","16062","20210515",""
"20210512","7호선","장승배기","10051","9714","20210515",""
"20210512","7호선","상도","11142","10755","20210515",""
"20210512","7호선","숭실대입구(살피재)","12290","12650","20210515",""
"20210512","7호선","남성","12023","11247","20210515",""
"20210512","7호선","이수","15796","15386","20210515",""
"20210512","7호선","내방","14850","15231","20210515",""
"20210512","7호선","고속터미널","14772","12976","20210515",""
"20210512","7호선","논현","21296","22693","20210515",""
"20210512","7호선","학동","25168","26919","20210515",""
"20210512","7호선","강남구청","16942","18407","20210515",""
"20210512","7호선","청담","20115","22477","20210515",""
"20210512","7호선","뚝섬유원지","10774","10584","20210515",""
"20210512","7호선","건대입구","12033","12323","20210515",""
"20210512","7호선","어린이대공원(세종대)","13177","13152","20210515",""
"20210512","7호선","군자(능동)","15193","12200","20210515",""
"20210512","7호선","중곡","10273","9498","20210515",""
"20210512","7호선","용마산(용마폭포공원)","6266","6219","20210515",""
"20210512","7호선","사가정","16651","16588","20210515",""
"20210512","7호선","면목","16026","15519","20210515",""
"20210512","7호선","상봉(시외버스터미널)","17458","16372","20210515",""
"20210512","7호선","중화","11270","11106","20210515",""
"20210512","7호선","먹골","10346","10138","20210515",""
"20210512","7호선","태릉입구","8756","8319","20210515",""
"20210512","7호선","공릉(서울과학기술대)","12365","12290","20210515",""
"20210512","7호선","하계","18525","17647","20210515",""
"20210512","7호선","중계","14712","13417","20210515",""
"20210512","7호선","노원","19505","20958","20210515",""
"20210512","7호선","마들","12713","12285","20210515",""
"20210512","7호선","수락산","13364","13161","20210515",""
"20210512","7호선","도봉산","9842","11586","20210515",""
"20210512","7호선","장암","2438","979","20210515",""
"20210512","6호선","봉화산(서울의료원)","9264","8634","20210515",""
"20210512","6호선","화랑대(서울여대입구)","11855","9264","20210515",""
"20210512","6호선","태릉입구","5577","6297","20210515",""
"20210512","6호선","석계","12693","12868","20210515",""
"20210512","6호선","돌곶이","9563","8937","20210515",""
"20210512","6호선","상월곡(한국과학기술연구원)","6399","5738","20210515",""
"20210512","6호선","월곡(동덕여대)","11393","11438","20210515",""
"20210512","6호선","고려대(종암)","8322","7864","20210515",""
"20210512","6호선","안암(고대병원앞)","10492","10628","20210515",""
"20210512","6호선","보문","7358","6854","20210515",""
"20210512","6호선","창신","3798","3111","20210515",""
"20210512","6호선","동묘앞","8072","8188","20210515",""
"20210512","6호선","신당","8250","8860","20210515",""
"20210512","6호선","청구","3920","4121","20210515",""
"20210512","6호선","약수","3622","3709","20210515",""
"20210512","6호선","버티고개","2283","2200","20210515",""
"20210512","6호선","한강진","6977","7913","20210515",""
"20210512","6호선","이태원","9219","9683","20210515",""
"20210512","6호선","녹사평(용산구청)","5133","4906","20210515",""
"20210512","6호선","삼각지","6100","5252","20210515",""
"20210512","6호선","효창공원앞","7285","6562","20210515",""
"20210512","6호선","공덕","19208","18445","20210515",""
"20210512","6호선","대흥(서강대앞)","8327","8600","20210515",""
"20210512","6호선","광흥창(서강)","9141","8965","20210515",""
"20210512","6호선","상수","7465","8289","20210515",""
"20210512","6호선","합정","12895","12518","20210515",""
"20210512","6호선","망원","14116","15391","20210515",""
"20210512","6호선","마포구청","14437","13002","20210515",""
"20210512","6호선","월드컵경기장(성산)","4845","5102","20210515",""
"20210512","6호선","디지털미디어시티","14321","15462","20210515",""
"20210512","6호선","증산(명지대앞)","10241","10111","20210515",""
"20210512","6호선","새절(신사)","13308","12599","20210515",""
"20210512","6호선","구산","7827","5881","20210515",""
"20210512","6호선","연신내","2","0","20210515",""
"20210512","6호선","독바위","2838","3052","20210515",""
"20210512","6호선","불광","4631","4635","20210515",""
"20210512","6호선","역촌","3751","4435","20210515",""
"20210512","6호선","응암","18315","18063","20210515",""
"20210512","5호선","하남검단산","4839","4726","20210515",""
"20210512","5호선","하남시청(덕풍·신장)","5117","5198","20210515",""
"20210512","5호선","하남풍산","3964","3844","20210515",""
"20210512","5호선","미사","14879","14770","20210515",""
"20210512","5호선","강일","3248","3391","20210515",""
"20210512","5호선","마천","6593","6519","20210515",""
"20210512","5호선","거여","8715","8257","20210515",""
"20210512","5호선","개롱","6763","6979","20210515",""
"20210512","5호선","오금","3953","3905","20210515",""
"20210512","5호선","방이","6847","7141","20210515",""
"20210512","5호선","올림픽공원(한국체대)","4536","3900","20210515",""
"20210512","5호선","둔촌동","8680","8634","20210515",""
"20210512","5호선","상일동","16338","14549","20210515",""
"20210512","5호선","명일","8913","9356","20210515",""
"20210512","5호선","굽은다리(강동구민회관앞)","9587","8953","20210515",""
"20210512","5호선","길동","8184","8505","20210515",""
"20210512","5호선","강동","18828","17876","20210515",""
"20210512","5호선","천호(풍납토성)","18277","18385","20210515",""
"20210512","5호선","광나루(장신대)","13619","12354","20210515",""
"20210512","5호선","아차산(어린이대공원후문)","15772","15408","20210515",""
"20210512","5호선","군자(능동)","11501","12774","20210515",""
"20210512","5호선","장한평","19042","18789","20210515",""
"20210512","5호선","답십리","16319","14860","20210515",""
"20210512","5호선","마장","5697","5299","20210515",""
"20210512","5호선","왕십리(성동구청)","4671","4953","20210515",""
"20210512","5호선","행당","8481","7577","20210515",""
"20210512","5호선","신금호","6308","6667","20210515",""
"20210512","5호선","청구","4142","3773","20210515",""
"20210512","5호선","동대문역사문화공원(DDP)","2890","3323","20210515",""
"20210512","5호선","을지로4가","6319","6582","20210515",""
"20210512","5호선","종로3가","12361","12382","20210515",""
"20210512","5호선","광화문(세종문화회관)","31098","32981","20210515",""
"20210512","5호선","서대문","19904","20283","20210515",""
"20210512","5호선","충정로(경기대입구)","5221","5361","20210515",""
"20210512","5호선","애오개","7261","7280","20210515",""
"20210512","5호선","공덕","14987","15962","20210515",""
"20210512","5호선","마포","14976","15335","20210515",""
"20210512","5호선","여의나루","13693","14827","20210515",""
"20210512","5호선","여의도","28404","29932","20210515",""
"20210512","5호선","신길","4128","4356","20210515",""
"20210512","5호선","영등포시장","10111","10186","20210515",""
"20210512","5호선","영등포구청","4173","4250","20210515",""
"20210512","5호선","양평","7863","7680","20210515",""
"20210512","5호선","오목교(목동운동장앞)","22190","24118","20210515",""
"20210512","5호선","목동","17614","19285","20210515",""
"20210512","5호선","신정(은행정)","14503","11753","20210515",""
"20210512","5호선","까치산","29805","28797","20210515",""
"20210512","5호선","화곡","28829","27087","20210515",""
"20210512","5호선","우장산","14912","14621","20210515",""
"20210512","5호선","발산","20391","21150","20210515",""
"20210512","5호선","마곡","10781","10549","20210515",""
"20210512","5호선","송정","6965","6544","20210515",""
"20210512","5호선","김포공항","6783","6429","20210515",""
"20210512","5호선","개화산","5462","5325","20210515",""
"20210512","5호선","방화","6985","6647","20210515",""
"20210512","4호선","쌍문","29853","27510","20210515",""
"20210512","4호선","창동","26307","27687","20210515",""
"20210512","4호선","노원","19122","21338","20210515",""
"20210512","4호선","상계","19770","18390","20210515",""
"20210512","4호선","당고개","13571","12394","20210515",""
"20210512","4호선","남태령","1283","1222","20210515",""
"20210512","4호선","사당","24787","20666","20210515",""
"20210512","4호선","총신대입구(이수)","19274","21042","20210515",""
"20210512","4호선","동작(현충원)","2806","3013","20210515",""
"20210512","4호선","이촌(국립중앙박물관)","7491","8432","20210515",""
"20210512","4호선","신용산","14864","15752","20210515",""
"20210512","4호선","삼각지","5052","5516","20210515",""
"20210512","4호선","숙대입구(갈월)","13034","12981","20210515",""
"20210512","4호선","서울역","10832","14606","20210515",""
"20210512","4호선","회현(남대문시장)","24791","26379","20210515",""
"20210512","4호선","명동","17248","17794","20210515",""
"20210512","4호선","충무로","26893","27940","20210515",""
"20210512","4호선","동대문역사문화공원(DDP)","14562","13648","20210515",""
"20210512","4호선","동대문","20986","21535","20210515",""
"20210512","4호선","혜화","32833","33108","20210515",""
"20210512","4호선","한성대입구(삼선교)","14343","14131","20210515",""
"20210512","4호선","성신여대입구(돈암)","20450","19374","20210515",""
"20210512","4호선","길음","20921","20378","20210515",""
"20210512","4호선","미아사거리","28077","27313","20210515",""
"20210512","4호선","미아(서울사이버대학)","15485","15254","20210515",""
"20210512","4호선","수유(강북구청)","34488","34344","20210515",""
"20210512","3호선","오금","6357","5663","20210515",""
"20210512","3호선","경찰병원","7939","7943","20210515",""
"20210512","3호선","가락시장","9281","8905","20210515",""
"20210512","3호선","수서","17152","17331","20210515",""
"20210512","3호선","일원","10259","10009","20210515",""
"20210512","3호선","대청","10037","9212","20210515",""
"20210512","3호선","학여울","2564","2558","20210515",""
"20210512","3호선","대치","10553","10674","20210515",""
"20210512","3호선","도곡","5863","5740","20210515",""
"20210512","3호선","매봉","13120","12471","20210515",""
"20210512","3호선","양재(서초구청)","40440","43716","20210515",""
"20210512","3호선","남부터미널(예술의전당)","28821","29605","20210515",""
"20210512","3호선","교대(법원.검찰청)","14634","9493","20210515",""
"20210512","3호선","고속터미널","36324","34838","20210515",""
"20210512","3호선","충무로","2","0","20210515",""
"20210512","3호선","잠원","4976","4963","20210515",""
"20210512","3호선","신사","29991","31281","20210515",""
"20210512","3호선","압구정","31464","33618","20210515",""
"20210512","3호선","옥수","9540","9889","20210515",""
"20210512","3호선","금호","8456","7998","20210515",""
"20210512","3호선","약수","13203","12848","20210515",""
"20210512","3호선","동대입구","7656","8022","20210515",""
"20210512","3호선","을지로3가","10809","10995","20210515",""
"20210512","3호선","종로3가","10097","11583","20210515",""
"20210512","3호선","안국","20292","21143","20210515",""
"20210512","3호선","경복궁(정부서울청사)","20214","19812","20210515",""
"20210512","3호선","독립문","7626","7977","20210515",""
"20210512","3호선","무악재","4091","4022","20210515",""
"20210512","3호선","홍제","17913","16980","20210515",""
"20210512","3호선","녹번","15535","14210","20210515",""
"20210512","3호선","불광","17115","18330","20210515",""
"20210512","3호선","연신내","37951","35916","20210515",""
"20210512","3호선","구파발","21075","20182","20210515",""
"20210512","3호선","지축","4236","4052","20210515",""
"20210512","2호선","용두(동대문구청)","2362","2430","20210515",""
"20210512","2호선","신정네거리","10784","11226","20210515",""
"20210512","2호선","양천구청","6980","7332","20210515",""
"20210512","2호선","도림천","1488","1553","20210515",""
"20210512","2호선","신설동","3247","3199","20210515",""
"20210512","2호선","신답","1669","1972","20210515",""
"20210512","2호선","용답","2844","2766","20210515",""
"20210512","2호선","충정로(경기대입구)","10447","10930","20210515",""
"20210512","2호선","아현","10845","10422","20210515",""
"20210512","2호선","이대","13366","13835","20210515",""
"20210512","2호선","신촌","32355","33545","20210515",""
"20210512","2호선","홍대입구","49857","52335","20210515",""
"20210512","2호선","합정","30397","31927","20210515",""
"20210512","2호선","당산","20038","23221","20210515",""
"20210512","2호선","영등포구청","23687","23922","20210515",""
"20210512","2호선","문래","22171","22685","20210515",""
"20210512","2호선","신도림","49605","48569","20210515",""
"20210512","2호선","대림(구로구청)","25130","25711","20210515",""
"20210512","2호선","구로디지털단지","63005","63301","20210515",""
"20210512","2호선","신대방","27099","26327","20210515",""
"20210512","2호선","신림","62969","61136","20210515",""
"20210512","2호선","봉천","24676","22964","20210515",""
"20210512","2호선","서울대입구(관악구청)","47358","46808","20210515",""
"20210512","2호선","낙성대(강감찬)","27722","26986","20210515",""
"20210512","2호선","사당","36449","40169","20210515",""
"20210512","2호선","방배","18337","19228","20210515",""
"20210512","2호선","서초","22685","22106","20210515",""
"20210512","2호선","교대(법원.검찰청)","35535","40191","20210515",""
"20210512","2호선","강남","84611","83055","20210515",""
"20210512","2호선","역삼","52161","58201","20210515",""
"20210512","2호선","선릉","57618","51306","20210515",""
"20210512","2호선","삼성(무역센터)","51204","52229","20210515",""
"20210512","2호선","종합운동장","8274","9037","20210515",""
"20210512","2호선","잠실새내","21013","20893","20210515",""
"20210512","2호선","잠실(송파구청)","65753","65246","20210515",""
"20210512","2호선","잠실나루","15259","14998","20210515",""
"20210512","2호선","강변(동서울터미널)","29935","28567","20210515",""
"20210512","2호선","구의(광진구청)","23687","23399","20210515",""
"20210512","2호선","건대입구","33605","36016","20210515",""
"20210512","수인선","월곶","2671","2417","20210515",""
"20210512","수인선","소래포구","6558","6281","20210515",""
"20210512","수인선","인천논현","5704","6127","20210515",""
"20210512","수인선","호구포","4047","4238","20210515",""
"20210512","수인선","남동인더스파크","2410","2730","20210515",""
"20210512","수인선","원인재","4558","4749","20210515",""
"20210512","수인선","연수","4746","4714","20210515",""
"20210512","수인선","송도","2781","2557","20210515",""
"20210512","수인선","인하대","6190","5800","20210515",""
"20210512","수인선","숭의","4215","3901","20210515",""
"20210512","수인선","신포","1919","1940","20210515",""
"20210512","수인선","인천","1032","1712","20210515",""
"20210512","안산선","산본","16373","17538","20210515",""
"20210512","안산선","대야미","5305","4724","20210515",""
"20210512","안산선","반월","4534","4329","20210515",""
"20210512","안산선","상록수","16527","16801","20210515",""
"20210512","안산선","한대앞","9226","9279","20210515",""
"20210512","안산선","중앙","17751","18440","20210515",""
"20210512","안산선","고잔","9276","8914","20210515",""
"20210512","안산선","초지","4819","5186","20210515",""
"20210512","안산선","안산","12043","10840","20210515",""
"20210512","안산선","신길온천","1796","1667","20210515",""
"20210512","안산선","정왕","9562","10082","20210515",""
"20210512","안산선","오이도","8805","8518","20210515",""
"20210512","안산선","수리산","4514","3684","20210515",""
"20210512","우이신설선","북한산우이","3619","3421","20210515",""
"20210512","우이신설선","솔밭공원","2432","2386","20210515",""
"20210512","우이신설선","4.19민주묘지","3135","2985","20210515",""
"20210512","우이신설선","가오리","4138","4088","20210515",""
"20210512","우이신설선","화계","3464","3239","20210515",""
"20210512","우이신설선","삼양","2042","2233","20210515",""
"20210512","우이신설선","삼양사거리","2423","2528","20210515",""
"20210512","우이신설선","솔샘","5797","5487","20210515",""
"20210512","우이신설선","북한산보국문","6237","5963","20210515",""
"20210512","우이신설선","정릉","4680","4303","20210515",""
"20210512","우이신설선","성신여대입구(돈암)","3182","3494","20210515",""
"20210512","우이신설선","보문","1551","1545","20210515",""
"20210512","우이신설선","신설동","2267","2223","20210515",""
"20210512","일산선","원흥","10430","10008","20210515",""
"20210512","일산선","삼송","18857","18185","20210515",""
"20210512","일산선","원당","11645","11252","20210515",""
"20210512","일산선","화정","17375","17621","20210515",""
"20210512","일산선","대곡","1976","1527","20210515",""
"20210512","수인선","달월","102","70","20210515",""
"20210512","일산선","백석","9956","9971","20210515",""
"20210512","일산선","마두","7726","7983","20210515",""
"20210512","일산선","정발산","7451","7448","20210515",""
"20210512","일산선","주엽","9230","9289","20210515",""
"20210512","일산선","대화","13830","10940","20210515",""
"20210512","장항선","봉명","1298","1240","20210515",""
"20210512","장항선","쌍용(나사렛대)","2195","2117","20210515",""
"20210512","장항선","아산","2747","2581","20210515",""
"20210512","장항선","배방","970","931","20210515",""
"20210512","장항선","온양온천","3273","3278","20210515",""
"20210512","장항선","신창(순천향대)","1611","1557","20210515",""
"20210512","중앙선","회기","25104","24578","20210515",""
"20210512","중앙선","중랑","5617","5398","20210515",""
"20210512","중앙선","상봉(시외버스터미널)","6240","6236","20210515",""
"20210512","중앙선","망우","7780","7735","20210515",""
"20210512","중앙선","양원","1992","1988","20210515",""
"20210512","중앙선","구리","13702","13922","20210515",""
"20210512","중앙선","도농","10443","9418","20210515",""
"20210512","중앙선","양정","898","786","20210515",""
"20210512","중앙선","덕소","5803","5773","20210515",""
"20210512","중앙선","도심","2571","2040","20210515",""
"20210512","중앙선","팔당","932","909","20210515",""
"20210512","중앙선","운길산","992","985","20210515",""
"20210512","중앙선","양수","2062","2087","20210515",""
"20210512","중앙선","신원","279","262","20210515",""
"20210512","중앙선","국수","849","813","20210515",""
"20210512","중앙선","아신","611","577","20210515",""
"20210512","중앙선","오빈","350","331","20210515",""
"20210512","중앙선","양평","2698","2757","20210515",""
"20210512","중앙선","원덕","408","372","20210515",""
"20210512","중앙선","용문","1956","1908","20210515",""
"20210512","중앙선","지평","75","90","20210515",""
"20210512","수인선","사리","4236","3800","20210515",""
"20210512","수인선","야목","263","213","20210515",""
"20210512","수인선","어천","696","738","20210515",""
"20210512","수인선","오목천","3107","2846","20210515",""
"20210512","수인선","고색","4012","3857","20210515",""
"20210512","분당선","매교","3205","3244","20210515",""
"20210512","분당선","수원시청","12436","13376","20210515",""
"20210512","분당선","매탄권선","4992","4809","20210515",""
"20210512","분당선","영통","8314","8524","20210515",""
"20210512","분당선","청명","4378","4189","20210515",""
"20210512","분당선","상갈","5566","5309","20210515",""
"20210512","분당선","기흥","9713","9102","20210515",""
"20210512","분당선","신갈","4668","4704","20210515",""
"20210512","분당선","구성","5095","5337","20210515",""
"20210512","분당선","죽전","13556","15198","20210515",""
"20210512","분당선","보정","2767","2309","20210515",""
"20210512","분당선","이매","5800","5271","20210515",""
"20210512","분당선","오리","12113","10082","20210515",""
"20210512","분당선","미금","16007","16965","20210515",""
"20210512","분당선","정자","17840","18809","20210515",""
"20210512","분당선","수내","13275","13343","20210515",""
"20210512","분당선","서현","23947","24393","20210515",""
"20210512","분당선","야탑","25800","26870","20210515",""
"20210512","분당선","모란","19862","19770","20210515",""
"20210512","분당선","태평","13548","13134","20210515",""
"20210512","분당선","가천대","8808","9769","20210515",""
"20210512","분당선","선정릉","8172","8771","20210515",""
"20210512","분당선","강남구청","10125","11624","20210515",""
"20210512","분당선","압구정로데오","18325","20264","20210515",""
"20210512","분당선","서울숲","10813","11068","20210515",""
"20210512","분당선","수원","8133","6730","20210515",""
"20210512","분당선","복정","2","0","20210515",""
"20210512","분당선","수서","13409","13792","20210515",""
"20210512","분당선","대모산입구","3611","3343","20210515",""
"20210512","분당선","개포동","4046","4255","20210515",""
"20210512","분당선","구룡","2044","1934","20210515",""
"20210512","분당선","도곡","6451","6557","20210515",""
"20210512","분당선","한티","13741","14693","20210515",""
"20210512","분당선","선릉","13690","20406","20210515",""
"20210512","과천선","범계","25863","25499","20210515",""
"20210512","과천선","평촌","18552","18413","20210515",""
"20210512","과천선","정부과천청사","10387","10144","20210515",""
"20210512","과천선","과천","5808","5355","20210515",""
"20210512","과천선","대공원","3363","3507","20210515",""
"20210512","과천선","경마공원","1288","1249","20210515",""
"20210512","과천선","선바위","8740","7751","20210515",""
"20210512","공항철도 1호선","영종","2916","2977","20210515",""
"20210512","공항철도 1호선","인천공항2터미널","1788","1686","20210515",""
"20210512","공항철도 1호선","인천공항1터미널","2963","3200","20210515",""
"20210512","공항철도 1호선","공항화물청사","2307","2514","20210515",""
"20210512","공항철도 1호선","운서","6110","6113","20210515",""
"20210512","공항철도 1호선","청라국제도시","6742","6339","20210515",""
"20210512","공항철도 1호선","검암","7019","7004","20210515",""
"20210512","공항철도 1호선","계양","9470","8791","20210515",""
"20210512","공항철도 1호선","김포공항","10764","6340","20210515",""
"20210512","공항철도 1호선","마곡나루(서울식물원)","8730","8323","20210515",""
"20210512","공항철도 1호선","디지털미디어시티","14402","13111","20210515",""
"20210512","공항철도 1호선","홍대입구","8997","8908","20210515",""
"20210512","공항철도 1호선","공덕","2241","2908","20210515",""
"20210512","공항철도 1호선","서울역","6659","6059","20210515",""
"20210512","경춘선","춘천","1504","1369","20210515",""
"20210512","경춘선","남춘천","2803","2903","20210515",""
"20210512","경춘선","김유정","349","380","20210515",""
"20210512","경춘선","강촌","605","595","20210515",""
"20210512","경춘선","백양리","102","96","20210515",""
"20210512","경춘선","굴봉산","179","187","20210515",""
"20210512","경춘선","가평","1709","1674","20210515",""
"20210512","경춘선","상천","356","324","20210515",""
"20210512","경춘선","청평","1815","1689","20210515",""
"20210512","경춘선","대성리","603","570","20210515",""
"20210512","경춘선","마석","4207","4094","20210515",""
"20210512","경춘선","천마산","1786","1706","20210515",""
"20210512","경춘선","평내호평","6587","6466","20210515",""
"20210512","경춘선","금곡","1673","1649","20210515",""
"20210512","경춘선","사릉","3781","3459","20210515",""
"20210512","경춘선","퇴계원","3858","3531","20210515",""
"20210512","경춘선","별내","3116","2974","20210515",""
"20210512","경춘선","갈매","3291","2919","20210515",""
"20210512","경춘선","신내","1840","1898","20210515",""
"20210512","경인선","도화","4540","4232","20210515",""
"20210512","경인선","중동","9506","9036","20210515",""
"20210512","경인선","온수(성공회대입구)","7475","7066","20210515",""
"20210512","경인선","도원","3591","3615","20210515",""
"20210512","경인선","간석","6192","5847","20210515",""
"20210512","경인선","부개","8773","8253","20210515",""
"20210512","경인선","소사","9790","9447","20210515",""
"20210512","경인선","구일","6694","6872","20210515",""
"20210512","경인선","인천","3689","2866","20210515",""
"20210512","경인선","동인천","14732","14020","20210515",""
"20210512","경인선","제물포","11317","10964","20210515",""
"20210512","경인선","주안","19807","18112","20210515",""
"20210513","3호선","대청","9987","9216","20210516",""
"20210513","2호선","한양대","8587","9090","20210516",""
"20210513","수인선","호구포","4086","4209","20210516",""
"20210513","수인선","남동인더스파크","2386","2704","20210516",""
"20210513","수인선","원인재","4480","4598","20210516",""
"20210513","수인선","연수","4588","4472","20210516",""
"20210513","수인선","송도","2671","2441","20210516",""
"20210513","수인선","인하대","6210","5867","20210516",""
"20210513","수인선","숭의","4124","3927","20210516",""
"20210513","수인선","신포","1933","1898","20210516",""
"20210513","수인선","인천","1058","1778","20210516",""
"20210513","안산선","산본","15824","16813","20210516",""
"20210513","안산선","대야미","5049","4597","20210516",""
"20210513","안산선","반월","4468","4283","20210516",""
"20210513","안산선","상록수","16530","16626","20210516",""
"20210513","안산선","한대앞","9447","9240","20210516",""
"20210513","안산선","중앙","17605","18453","20210516",""
"20210513","1호선","서울역","41919","39554","20210516",""
"20210513","1호선","동묘앞","8302","8646","20210516",""
"20210513","1호선","시청","21837","22400","20210516",""
"20210513","1호선","종각","35379","34537","20210516",""
"20210513","1호선","종로3가","25900","23680","20210516",""
"20210513","1호선","종로5가","22798","22618","20210516",""
"20210513","1호선","동대문","11112","10496","20210516",""
"20210513","1호선","신설동","14044","13710","20210516",""
"20210513","1호선","제기동","17131","17360","20210516",""
"20210513","1호선","청량리(서울시립대입구)","20281","20109","20210516",""
"20210513","2호선","시청","23515","22560","20210516",""
"20210513","2호선","을지로입구","38153","39256","20210516",""
"20210513","2호선","을지로3가","22327","22194","20210516",""
"20210513","2호선","을지로4가","13175","13153","20210516",""
"20210513","2호선","동대문역사문화공원(DDP)","11516","12865","20210516",""
"20210513","2호선","신당","14049","14432","20210516",""
"20210513","2호선","상왕십리","14408","13786","20210516",""
"20210513","2호선","왕십리(성동구청)","16210","13352","20210516",""
"20210513","2호선","뚝섬","22587","24467","20210516",""
"20210513","2호선","성수","35741","39599","20210516",""
"20210513","2호선","건대입구","33986","36317","20210516",""
"20210513","2호선","구의(광진구청)","23668","23219","20210516",""
"20210513","2호선","강변(동서울터미널)","29761","28864","20210516",""
"20210513","2호선","잠실나루","14871","14411","20210516",""
"20210513","2호선","잠실(송파구청)","65174","64994","20210516",""
"20210513","2호선","잠실새내","21133","20962","20210516",""
"20210513","2호선","종합운동장","8261","8818","20210516",""
"20210513","2호선","삼성(무역센터)","51193","52279","20210516",""
"20210513","2호선","선릉","57149","51562","20210516",""
"20210513","2호선","역삼","51827","57915","20210516",""
"20210513","2호선","강남","84330","83196","20210516",""
"20210513","2호선","교대(법원.검찰청)","35259","40008","20210516",""
"20210513","2호선","서초","21872","21318","20210516",""
"20210513","2호선","방배","18375","19182","20210516",""
"20210513","2호선","사당","36358","39944","20210516",""
"20210513","2호선","낙성대(강감찬)","27619","26610","20210516",""
"20210513","2호선","서울대입구(관악구청)","47450","46635","20210516",""
"20210513","2호선","봉천","24639","22654","20210516",""
"20210513","2호선","신림","63143","61175","20210516",""
"20210513","2호선","신대방","26947","26082","20210516",""
"20210513","2호선","구로디지털단지","62445","62547","20210516",""
